UserID,TrackID,Score
199947,196040,0.1464
199947,52853,0.646090535
199947,19388,0.1464
199947,163568,0.992376992
199949,157403,0.82238806
199949,262177,0.82238806
199949,187117,0.1464
199949,73710,0.1464
199949,157478,0.82238806
199949,48583,0.1464
199954,44782,0.992376992
199954,75676,0.82238806
199954,144640,0.1464
199954,277674,0.1464
199954,85063,0.82238806
199954,92599,0.1464
199955,264558,0.992376992
199955,224104,0.301310044
199955,267631,0.1464
199955,152820,0.1464
199955,99223,0.992376992
199955,111277,0.82238806
199958,248267,0.1464
199958,202112,0.1464
199958,7740,0.992376992
199958,263828,0.936170213
199958,37057,0.1464
199958,43391,0.992376992
199961,72011,0.82238806
199961,85844,0.936170213
199961,17790,0.1464
199961,12010,0.992376992
199961,203948,0.992376992
199961,44094,0.1464
199962,14689,0.992376992
199962,39799,0.1464
199962,39602,0.1464
199962,38287,0.82238806
199962,63433,0.301310044
199962,250006,0.1464
199963,202739,0.82238806
199963,214979,0.301310044
199963,2843,0.1464
199963,132003,0.1464
199963,183159,0.82238806
199963,222425,0.992376992
199966,94498,0.301310044
199966,85844,0.992376992
199966,17907,0.1464
199966,6173,0.992376992
199966,156103,0.301310044
199966,4310,0.301310044
199973,9810,0.646090535
199973,143588,0.992376992
199973,257449,0.82238806
199973,39447,0.1464
199973,204267,0.301310044
199973,172907,0.1464
199974,295907,0.1464
199974,10628,0.992376992
199974,286329,0.992376992
199974,73886,0.1464
199974,70203,0.1464
199974,282197,0.992376992
199976,125958,0.82238806
199976,138333,0.992376992
199976,63855,0.301310044
199976,88123,0.82238806
199976,188301,0.82238806
199976,116957,0.1464
199977,293108,0.82238806
199977,211659,0.1464
199977,61827,0.646090535
199977,12127,0.1464
199977,153742,0.301310044
199977,281844,0.646090535
199981,244686,0.301310044
199981,190154,0.992376992
199981,206026,0.1464
199981,260780,0.1464
199981,142675,0.1464
199981,154382,0.936170213
199982,220973,0.82238806
199982,79550,0.1464
199982,183431,0.1464
199982,114059,0.992376992
199982,120535,0.1464
199982,189306,0.646090535
199983,240746,0.301310044
199983,163720,0.1464
199983,6330,0.301310044
199983,47483,0.82238806
199983,4102,0.82238806
199983,245818,0.1464
199984,199756,0.992376992
199984,66754,0.1464
199984,268182,0.992376992
199984,197751,0.1464
199984,135194,1
199984,254703,0.1464
199989,174481,0.992376992
199989,133167,0.1464
199989,184197,0.992376992
199989,145221,0.936170213
199989,70738,0.301310044
199989,48244,0.301310044
199991,108560,0.1464
199991,152985,0.301310044
199991,200612,1
199991,18684,0.1464
199991,32651,0.301310044
199991,247852,0.1464
199996,75564,0.992376992
199996,154321,0.992376992
199996,61539,0.1464
199996,44110,0.1464
199996,237168,0.1464
199996,58813,0.1464
199997,210679,0.992376992
199997,5791,0.301310044
199997,233951,0.301310044
199997,12756,0.82238806
199997,37154,0.992376992
199997,215013,0.1464
200000,28885,0.1464
200000,245668,0.992376992
200000,66741,0.82238806
200000,61924,0.992376992
200000,156098,0.1464
200000,275159,0.1464
200008,104154,0.1464
200008,46876,0.1464
200008,256560,0.646090535
200008,67905,0.992376992
200008,1139,1
200008,141686,0.1464
200011,12596,0.1464
200011,9135,0.301310044
200011,120099,0.992376992
200011,34204,0.301310044
200011,206993,0.992376992
200011,185400,0.936170213
200015,238871,0.1464
200015,231629,0.1464
200015,232699,0.1464
200015,42375,0.82238806
200015,288583,0.1464
200015,291248,0.82238806
200017,214205,0.1464
200017,69801,0.301310044
200017,172315,0.992376992
200017,237086,0.992376992
200017,248372,0.1464
200017,250952,0.1464
200020,160977,0.82238806
200020,102918,0.1464
200020,35714,0.1464
200020,177509,0.992376992
200020,21102,0.82238806
200020,254344,0.1464
200022,78599,0.1464
200022,69145,0.301310044
200022,14434,0.992376992
200022,251839,0.301310044
200022,52131,0.82238806
200022,201326,0.992376992
200024,65495,0.1464
200024,256187,1
200024,38735,0.301310044
200024,142844,0.1464
200024,206527,0.301310044
200024,202088,0.1464
200031,30877,0.992376992
200031,8244,1
200031,130183,0.1464
200031,198762,0.301310044
200031,34503,0.992376992
200031,227283,0.82238806
200032,218377,0.1464
200032,110262,0.1464
200032,18681,0.992376992
200032,138493,0.992376992
200032,64167,0.992376992
200032,22820,0.1464
200033,238637,0.992376992
200033,280510,0.992376992
200033,81561,0.82238806
200033,154323,0.1464
200033,246110,0.992376992
200033,115430,0.1464
200034,59870,0.1464
200034,258228,0.1464
200034,57481,0.992376992
200034,289146,0.1464
200034,193705,0.1464
200034,216403,0.992376992
200039,33786,0.992376992
200039,93820,0.646090535
200039,158950,0.1464
200039,129597,0.82238806
200039,64855,0.301310044
200039,9222,0.301310044
200042,52853,0.301310044
200042,155158,0.992376992
200042,110558,0.992376992
200042,174226,0.301310044
200042,160629,0.992376992
200042,97838,0.301310044
200044,276970,0.1464
200044,144465,0.1464
200044,237953,0.992376992
200044,273540,0.992376992
200044,65494,0.646090535
200044,237561,0.992376992
200045,278533,0.1464
200045,36514,0.992376992
200045,192445,0.992376992
200045,5114,0.1464
200045,206449,0.1464
200045,172949,0.992376992
200046,153923,0.936170213
200046,82066,0.1464
200046,106788,0.646090535
200046,234917,0.646090535
200046,232322,0.992376992
200046,7858,0.82238806
200049,140281,0.1464
200049,68473,0.1464
200049,110918,0.1464
200049,262523,0.1464
200049,146264,0.1464
200049,63340,0.82238806
200053,275356,0.82238806
200053,224601,0.1464
200053,266176,0.301310044
200053,266936,0.1464
200053,236876,1
200053,248056,0.1464
200054,258428,0.1464
200054,155798,0.82238806
200054,196987,0.1464
200054,241475,0.301310044
200054,198197,0.82238806
200054,153172,0.82238806
200055,52198,0.992376992
200055,233815,0.1464
200055,175557,0.1464
200055,59101,0.1464
200055,56695,0.992376992
200055,134398,0.82238806
200061,96084,0.1464
200061,79655,0.992376992
200061,87277,0.992376992
200061,137432,0.1464
200061,126448,0.992376992
200061,165136,0.1464
200062,409,0.1464
200062,274169,0.82238806
200062,34583,0.1464
200062,267994,0.1464
200062,282197,0.82238806
200062,120246,0.1464
200063,197591,0.1464
200063,65494,0.301310044
200063,279986,0.992376992
200063,1779,0.1464
200063,39137,0.301310044
200063,237564,0.1464
200065,179571,0.1464
200065,196286,0.1464
200065,26875,0.992376992
200065,119451,0.82238806
200065,227397,0.1464
200065,243829,0.646090535
200066,252312,0.992376992
200066,214595,0.992376992
200066,247413,0.1464
200066,163568,0.992376992
200066,133542,0.1464
200066,281136,0.1464
200067,10177,0.1464
200067,50554,0.1464
200067,238616,0.82238806
200067,174122,0.992376992
200067,243032,0.1464
200067,131043,0.1464
200069,8669,0.992376992
200069,131703,0.1464
200069,125825,0.301310044
200069,248957,0.992376992
200069,10794,0.1464
200069,218715,0.992376992
200070,104207,0.1464
200070,39252,0.82238806
200070,271459,0.1464
200070,191512,0.992376992
200070,124239,0.1464
200070,219295,0.992376992
200071,110406,0.1464
200071,286617,0.82238806
200071,151553,0.1464
200071,291135,0.646090535
200071,226251,0.1464
200071,233170,0.1464
200072,128068,0.1464
200072,101141,0.301310044
200072,272622,0.992376992
200072,29894,0.936170213
200072,36641,0.992376992
200072,63433,0.1464
200073,30193,0.1464
200073,52063,0.992376992
200073,28167,0.992376992
200073,277867,0.1464
200073,175274,0.1464
200073,260816,0.82238806
200074,269977,0.301310044
200074,276467,0.82238806
200074,210679,0.301310044
200074,38502,0.992376992
200074,289311,0.1464
200074,142078,0.301310044
200077,112017,0.301310044
200077,179993,0.82238806
200077,51632,0.1464
200077,98279,0.1464
200077,142715,0.82238806
200077,127917,0.1464
200081,73524,0.82238806
200081,164949,0.992376992
200081,193711,0.992376992
200081,207829,0.1464
200081,10062,0.301310044
200081,30624,0.1464
200083,38933,1
200083,76639,0.1464
200083,126581,0.992376992
200083,106736,0.1464
200083,147920,0.1464
200083,66989,0.992376992
200084,56551,0.1464
200084,292483,0.1464
200084,232515,0.301310044
200084,93839,0.1464
200084,216153,0.301310044
200084,14869,0.992376992
200085,49158,0.992376992
200085,172871,0.1464
200085,134106,0.1464
200085,284406,0.1464
200085,138809,0.301310044
200085,32503,0.992376992
200096,16581,0.301310044
200096,45935,0.992376992
200096,188471,0.1464
200096,68144,0.992376992
200096,130934,0.992376992
200096,218442,0.301310044
200098,285456,0.1464
200098,289558,0.1464
200098,243829,0.992376992
200098,278152,0.992376992
200098,21220,0.1464
200098,278582,0.992376992
200099,173182,1
200099,239473,0.992376992
200099,276334,0.301310044
200099,41892,0.1464
200099,85375,0.1464
200099,159970,0.992376992
200100,143734,0.992376992
200100,29345,0.1464
200100,274810,0.1464
200100,37816,0.1464
200100,10628,0.82238806
200100,173495,0.992376992
200101,156642,0.1464
200101,103861,0.82238806
200101,203386,0.1464
200101,251902,0.1464
200101,228077,0.82238806
200101,239984,0.1464
200104,1066,0.992376992
200104,38453,0.992376992
200104,191718,0.1464
200104,112280,0.1464
200104,99178,0.992376992
200104,282514,0.1464
200105,157843,0.646090535
200105,20968,0.1464
200105,179956,0.646090535
200105,150250,0.1464
200105,85659,0.646090535
200105,152229,0.1464
200106,67182,0.936170213
200106,181408,0.1464
200106,67509,0.992376992
200106,72517,0.992376992
200106,84948,0.301310044
200106,152491,0.301310044
200112,24444,0.301310044
200112,107026,0.301310044
200112,100877,1
200112,182869,0.1464
200112,71923,1
200112,255284,1
200116,149496,0.992376992
200116,126940,0.1464
200116,80138,0.1464
200116,288583,0.1464
200116,106102,0.992376992
200116,272638,0.992376992
200117,111183,0.1464
200117,118407,0.992376992
200117,221371,0.1464
200117,215325,0.1464
200117,29256,1
200117,159641,0.992376992
200118,63358,0.1464
200118,284107,0.992376992
200118,77125,0.992376992
200118,240379,0.1464
200118,243335,0.1464
200118,153923,0.1464
200124,78157,0.1464
200124,162126,0.1464
200124,284066,0.1464
200124,158428,0.1464
200124,280405,0.82238806
200124,112595,0.82238806
200126,157702,0.82238806
200126,263539,0.992376992
200126,157784,0.992376992
200126,174788,0.82238806
200126,141773,0.301310044
200126,57701,0.301310044
200127,159548,0.301310044
200127,70524,0.1464
200127,180109,0.992376992
200127,115656,0.992376992
200127,10453,0.1464
200127,150618,0.992376992
200128,62961,0.992376992
200128,285837,0.992376992
200128,129803,0.992376992
200128,141637,0.1464
200128,208113,0.646090535
200128,105251,0.82238806
200138,189306,0.936170213
200138,190567,0.82238806
200138,66946,0.1464
200138,293300,0.82238806
200138,201191,0.82238806
200138,151866,0.936170213
200140,214979,0.936170213
200140,283715,0.1464
200140,210549,0.301310044
200140,159580,0.1464
200140,2578,0.301310044
200140,158633,0.1464
200141,229894,0.82238806
200141,250273,0.82238806
200141,178659,0.301310044
200141,120563,0.82238806
200141,201191,0.1464
200141,47420,0.1464
200143,8486,0.1464
200143,187136,0.1464
200143,216914,0.82238806
200143,131171,0.1464
200143,51859,0.1464
200143,273031,0.992376992
200145,168855,0.646090535
200145,89740,0.301310044
200145,255196,0.646090535
200145,59168,0.1464
200145,164892,0.1464
200145,232758,0.1464
200148,16367,0.301310044
200148,144472,0.301310044
200148,138863,0.992376992
200148,40651,0.301310044
200148,159549,0.301310044
200148,72771,0.301310044
200151,33126,0.301310044
200151,23938,0.992376992
200151,213415,0.1464
200151,78176,0.301310044
200151,170506,0.992376992
200151,177409,0.992376992
200152,255924,0.82238806
200152,187117,0.82238806
200152,193934,0.992376992
200152,20736,0.1464
200152,210372,0.1464
200152,225472,0.301310044
200154,14467,0.1464
200154,46390,0.82238806
200154,56423,0.1464
200154,255924,0.992376992
200154,152033,0.301310044
200154,183027,0.301310044
200155,160843,0.992376992
200155,257449,0.992376992
200155,14995,0.1464
200155,4359,0.301310044
200155,134877,0.992376992
200155,113416,0.1464
200156,249323,0.1464
200156,270454,0.992376992
200156,133594,0.936170213
200156,201706,0.992376992
200156,94893,0.301310044
200156,70945,0.301310044
200158,275149,0.1464
200158,286433,0.82238806
200158,146448,0.82238806
200158,177585,0.646090535
200158,128066,0.1464
200158,214871,0.992376992
200159,238869,0.82238806
200159,211335,0.1464
200159,279176,0.992376992
200159,26075,0.1464
200159,206537,0.1464
200159,274931,0.82238806
200160,173982,0.301310044
200160,191762,0.992376992
200160,111151,0.1464
200160,293195,0.1464
200160,231680,0.1464
200160,103933,0.992376992
200162,227617,0.992376992
200162,211864,0.992376992
200162,171714,0.1464
200162,204679,0.301310044
200162,131352,0.1464
200162,57671,0.1464
200163,5852,0.646090535
200163,31440,0.1464
200163,216055,0.992376992
200163,90370,0.1464
200163,113841,0.992376992
200163,82698,0.992376992
200165,244256,0.301310044
200165,226077,0.992376992
200165,235981,0.301310044
200165,54084,0.992376992
200165,46922,0.992376992
200165,118861,0.1464
200166,193878,0.1464
200166,152465,0.1464
200166,282686,0.1464
200166,58283,0.1464
200166,249972,0.1464
200166,49989,0.1464
200168,33106,0.301310044
200168,170773,0.1464
200168,40055,0.1464
200168,121501,0.1464
200168,226576,0.1464
200168,75322,0.301310044
200173,153297,0.1464
200173,293022,0.82238806
200173,255190,0.1464
200173,232699,0.992376992
200173,288329,0.1464
200173,118642,0.992376992
200174,94893,0.1464
200174,137908,0.1464
200174,87687,0.992376992
200174,281141,0.1464
200174,106183,0.992376992
200174,96153,0.992376992
200176,74079,0.301310044
200176,141029,0.1464
200176,216094,0.301310044
200176,213072,0.992376992
200176,213238,0.301310044
200176,135745,0.1464
200179,13,0.1464
200179,203607,0.1464
200179,145146,0.1464
200179,131564,0.936170213
200179,59296,0.936170213
200179,75833,0.992376992
200182,198544,0.1464
200182,121002,0.992376992
200182,295485,0.992376992
200182,145607,0.301310044
200182,219744,0.992376992
200182,274874,0.1464
200186,141772,0.1464
200186,291044,0.992376992
200186,56317,0.1464
200186,205730,0.992376992
200186,69847,0.992376992
200186,185363,0.1464
200191,225926,0.1464
200191,216514,0.992376992
200191,129085,0.992376992
200191,156250,0.1464
200191,165227,0.1464
200191,41301,0.992376992
200193,129391,0.1464
200193,230030,0.1464
200193,154493,0.992376992
200193,284157,0.992376992
200193,292109,0.992376992
200193,238779,0.82238806
200195,5791,0.1464
200195,95871,0.992376992
200195,41833,0.992376992
200195,155580,0.82238806
200195,255065,0.992376992
200195,177409,0.1464
200198,73557,0.82238806
200198,8244,0.992376992
200198,291338,0.1464
200198,207050,0.82238806
200198,181457,0.301310044
200198,50020,0.301310044
200203,3800,0.992376992
200203,271107,0.992376992
200203,175306,0.1464
200203,151596,0.992376992
200203,208948,0.1464
200203,1618,0.992376992
200205,211280,0.301310044
200205,262177,0.82238806
200205,259375,0.646090535
200205,143817,0.301310044
200205,14498,0.82238806
200205,88636,0.1464
200207,122157,0.82238806
200207,24705,0.1464
200207,279879,0.82238806
200207,9277,0.1464
200207,135181,0.1464
200207,162591,0.1464
200209,238389,0.646090535
200209,175144,0.646090535
200209,57187,0.1464
200209,239551,0.301310044
200209,255270,0.1464
200209,109024,0.646090535
200212,193003,0.992376992
200212,138112,0.301310044
200212,195566,0.1464
200212,228469,0.82238806
200212,166,0.82238806
200212,80339,0.1464
200213,79224,0.1464
200213,183527,0.992376992
200213,10877,0.646090535
200213,194256,0.992376992
200213,18749,0.301310044
200213,223164,0.992376992
200216,49426,0.1464
200216,180231,0.301310044
200216,190549,0.82238806
200216,108120,0.301310044
200216,52700,0.1464
200216,157492,0.1464
200217,222878,0.1464
200217,46242,0.301310044
200217,210305,0.1464
200217,245382,0.646090535
200217,176480,0.82238806
200217,221725,0.82238806
200223,45171,0.1464
200223,48871,0.1464
200223,21780,0.1464
200223,158155,0.1464
200223,189751,0.1464
200223,87330,0.82238806
200224,204859,0.1464
200224,268606,0.936170213
200224,228063,0.1464
200224,73335,0.992376992
200224,110276,0.1464
200224,216698,0.301310044
200229,98915,0.1464
200229,122251,0.992376992
200229,205329,0.1464
200229,48961,0.992376992
200229,92035,0.992376992
200229,151596,0.301310044
200232,169756,0.1464
200232,93820,0.1464
200232,97179,0.646090535
200232,31731,0.82238806
200232,88231,0.82238806
200232,225018,0.1464
200234,52617,0.301310044
200234,243325,0.1464
200234,193350,0.301310044
200234,35632,0.1464
200234,219182,0.1464
200234,71455,0.301310044
200236,92180,0.82238806
200236,92169,0.646090535
200236,14141,0.301310044
200236,255647,0.992376992
200236,44744,0.1464
200236,27608,0.1464
200237,6675,0.1464
200237,176102,0.301310044
200237,16164,0.82238806
200237,18289,0.301310044
200237,170773,0.301310044
200237,242779,0.82238806
200240,125944,0.82238806
200240,167292,0.301310044
200240,165847,0.82238806
200240,253028,0.646090535
200240,204533,0.1464
200240,189540,0.1464
200241,174498,0.82238806
200241,66685,0.1464
200241,125642,0.992376992
200241,134945,0.82238806
200241,188867,0.1464
200241,178429,0.1464
200242,184307,0.1464
200242,202042,0.1464
200242,264028,0.1464
200242,59317,0.646090535
200242,269792,0.992376992
200242,142905,0.301310044
200243,13495,0.992376992
200243,263280,0.301310044
200243,159305,0.1464
200243,239829,0.992376992
200243,285007,1
200243,140645,0.1464
200250,73557,0.301310044
200250,54690,0.82238806
200250,278136,0.1464
200250,52063,0.1464
200250,258828,0.992376992
200250,291128,0.992376992
200251,23559,0.1464
200251,149318,0.1464
200251,19780,0.1464
200251,186248,0.1464
200251,279481,0.1464
200251,90712,0.1464
200256,253277,0.646090535
200256,136899,0.1464
200256,58360,0.992376992
200256,90712,0.936170213
200256,189544,0.1464
200256,278106,0.301310044
200257,167873,0.301310044
200257,161009,0.1464
200257,201147,0.992376992
200257,261450,0.936170213
200257,165215,0.1464
200257,23103,0.992376992
200258,26097,0.992376992
200258,24997,0.1464
200258,191995,0.82238806
200258,198880,0.1464
200258,211753,0.992376992
200258,76685,0.992376992
200263,207212,0.992376992
200263,208284,0.936170213
200263,132785,0.1464
200263,127818,0.992376992
200263,143401,0.1464
200263,88446,0.1464
200266,7188,0.301310044
200266,244768,0.82238806
200266,184758,0.301310044
200266,107703,0.1464
200266,266739,0.301310044
200266,73557,0.82238806
200269,67156,0.301310044
200269,238868,0.1464
200269,19214,0.1464
200269,265654,0.1464
200269,2538,0.936170213
200269,289111,0.992376992
200270,145667,0.1464
200270,231225,1
200270,147382,0.992376992
200270,127941,0.1464
200270,44963,0.992376992
200270,139707,0.301310044
200273,200633,0.992376992
200273,252928,0.1464
200273,55412,0.82238806
200273,265292,0.1464
200273,32392,0.936170213
200273,270469,0.646090535
200278,271418,0.1464
200278,224135,0.1464
200278,180999,0.82238806
200278,108762,0.992376992
200278,114082,0.1464
200278,261879,0.82238806
200279,48282,0.1464
200279,178208,0.1464
200279,58919,0.301310044
200279,207704,0.1464
200279,109024,0.301310044
200279,72878,0.1464
200280,17790,0.82238806
200280,290787,0.992376992
200280,2018,0.1464
200280,208389,0.301310044
200280,235263,0.1464
200280,247065,0.992376992
